Batman - The Movie Review. But this for my kids and it was the most boring movie I have ever watched.The shows are more entertaining to watch then the movie 
Why the Charge. Curious as to why Amazon would charge for this content when CBS offers it for free on the official Survivor Website. Yeah, at the CBS site you 
Poor support. This was my first download of this type and also my last. I did get it to play with my desktop where I downloaded it but moving it 
Easily forgotten. It didn t take me long to forget this film. Once again it stars Jet in a strange role  
Mediocre offering; male physiques help. An hour and a half of beautiful men prancing around wearing very little can never be less than watchable, but aside from the nudity and 
Oh the humanity!. There are bad movies, and then there are BAD movies. Universal Soldier: The Return is a cosmically bad movie, a movie so poor in every aspect of 
We all hated this film. I bought this DVD because a friend said it was one of the funniest films he had ever seen. We re still friends, but I 
One of my least favorite episodes... Look...to be fair, one man s BOTE is another man s &quot;Manos&quot;. What I mean by that is some people may love this ep, 
Save your money. I bought this DVD based on the excellent reviews. As both an afficionado, and practitioner of kink, I am always looking for a good film in that 
Not having Goodtimes with Goodtimes Home Video. FUTUREWORLD is really not a bad follow-up to WESTWORLD, but Goodtimes Home Video makes viewing this film a very bad-time. The only thing 
Not the right actors. James Spader was supposed to be in the last season of DINER. That would be my only reason for buying it. He is certainly not in 
One of Elvis worst movies. I ve seen all of Elvis movies, most several times. This is one of the worst. Only Stay Away Joe and Harem Scarem are worse. 
It was Ok i think. pretty raw outlook in the life of BasquiatI m an avid fan so i have no regrets having this  
Tienen razn: Es muy mala. Psele una estrella como calificacin slo para poder respaldar a quienes ya han opinado, pues se trata de un bodrio de pelcula. Yo, felizmente, slo 
Heartburn or Men..beware ! Most women only want to breed !. This movie made me sick to my stomach. Here we have a woman like Nora Ephron, a woman with 
Christmas in Connecticut. Very enjoyable. I love the old movies . The whole family can watch and it was a pleasure to watch Barbara Stanwyck and Dennis Morgan. Light and 
Beware of Unbox!!!. Amazon is offering a promotion where you are supposed to get a free TV show whenever you buy a DVD in Dec. Well, they charged me for 
Didn t work. I downloaded the player and this episode as part of a promotion that gave a free episode. Not only did I get charged, but when I cancelled 
How does such a whiney little brat become Darth Vader?. After seeing the travesty that was episode one in the theatre I decided to give this one a try, assuming 
No good scenes in the whole movie. This movie doesn t have a single scene worth watching. Femalien 1 is in another league, don t waste your time on the 
Goodtimes Dvd = Bad Picture Quality. After reading a couple of other reviews about the &quot;quality&quot; of transfer on this dvd, I decided I wanted this in my collection. What 
bad movie. we saw this movie in Gym class and it is the worest movie any one has ever see  
Britney...YES, This DVD...NO NO NO! Save Your Money!. This DVD was made after baby one more time exploded onto the scene. it contains no performances or music by britney, and 
It scared me too--42 years ago!. I just read Doug s review of First Man into Space and I just had to write respond. I was seven years old when 
Missing episodes. This series is being sold with missing episodes, like many others here in Unbox. Do they think their customers are so dumb? Would you buy a DVD series 
Embarrasing to watch. I have to disagree with the reviews above and say that I watched this movie on dvd having watched it as a kid twenty years ago. Unfortunately 
Please enter a title for your review. Obviously I knew going in that this movie wasn t going to offer anything more than light low-brow entertainment, but it falls below 
This Film Hasn t Aged Well. When I first saw this film as a college student I thought it was ok, but not great. Now that I ve seen it 
Wow!. With as many big names in this I thought it would be amazing....well, it is a corn ball adventure..its set in ancient times yet one man beats someone up, 
Star Trek: City on the Edge of Forever. My favorite show of the Trek series but there s no way I d buy another individual program from Amazon. It will 
Give Me An- S! Give Me An- H! Give Me An- I!... If the sight of a 400lb. man s bare hindquarters terrifies you... STAY AWAY! If the thought of 
Just a Warning!. I would suggest that you rent this before buying it! Unlike the reviews above it was one of the worst thing I have ever seen. I walked 
These Guys Made Super Troopers?. I disliked this movie almost as much I loved Super Troopers. Not sure if I would say it was awful, but it came close  
Do not buy... This film starts well but gets boring past the first 20 mns, despite Winston s effects you can enjoy for about 30 seconds in the whole movie, 
All-American Boy Strikes Out. This is one of many serials I saw at the Uptown Theater in Dover, NH, and one of the few I clearly remember. Jack Armstrong was 
I did not find it funny. The only way you will find this movie funny is if misfortune and incompetence in life tickle you. The setting is Baltimore in the 
Was expecting much more. I enjoy watching teen movies because I m ever so curious about how the director sees this particular age group and the misconceptions present in his 
waste of money. Dont purchase episode 5 of season 2, it s 7 minutes long and you dont get any of the Charlie Murphy Prince story. WTF!!! Can someone fix 
so many gaps in the story. This movie is the story of a gay Cuban writer who eventually makes it to the U.S. to escape the persecution he s suffered 
Throw plausibility out the window in this stinker. We went to see this at the time when we went to see any horror flick, much less anyting with Jamie Lee 
Poor support. This was my first download of this type and also my last. I did get it to play with my desktop where I downloaded it but moving it 
Mommie Dearest...home for the holidays!. Every so often, Thomas Bezucha`s The Family Stone injects itself with a dose of reality about the modern liberal family - that intellectual, caustic, progressive, 
